model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,epoch,train_loss,val_loss
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,24,2.049813876494518,2.109816789627075
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,25,2.011202450944574,2.5476715014531064
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,26,1.9471007267743843,1.7669343581566443
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,27,1.9041305786996916,2.5212468183957615
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,1,11.733388074853803,17.35676809457632
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,2,10.6308471728425,15.301111368032602
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,3,8.434762315196886,11.059556374183067
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,4,6.378650218083713,8.831134722783016
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,5,5.291899790421375,5.237512881939228
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,6,4.537450274380531,6.820033293503982
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,7,4.001730761804633,6.224532897655781
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,8,3.67056972479952,6.24453617976262
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,9,3.438709592292322,5.3828199459956245
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,10,3.229636374428786,3.4144790722773624
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,11,3.0686262401428013,3.6653448801774244
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,12,2.916945236493211,4.987272299253023
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,13,2.8782495230600977,4.555587108318623
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,14,2.757781698888178,3.206503703044011
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,15,2.6405581988353095,2.7549105974344106
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,16,2.482290008285428,4.990449025080754
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,17,2.444685961989408,4.718684343191294
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,18,2.3713860765346504,5.000456516559307
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,19,2.2746124555722127,4.612141315753643
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,20,2.29600246077743,2.5706123388730564
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,21,2.158013545017875,3.355540495652419
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,22,2.12740739801312,2.7169156624720645
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,23,2.08468832281413,2.9846101173987756
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,24,2.038568154059721,3.4639345682584324
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,25,1.974748377806574,3.4797110740955057
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,26,1.9655255999683676,2.0800302853951087
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,27,1.8919494481376522,2.814875602722168
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,28,1.8909378083042019,2.3097927570343018
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,29,1.8461838290506964,2.8882606396308312
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,30,1.8393687179404727,2.9917546052199144
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,31,1.7688799765557874,2.558891039628249
gen_loto_bcos_9,general_loto_bcos,,,9,scratch,32,1.7372403551531101,2.351700415978065
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,1,11.83486746026932,15.314166509188139
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,2,10.818042509783353,11.150400015024038
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,3,9.00401417150537,9.990036964416504
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,4,6.614315507817565,5.573906751779409
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,5,5.370176012585272,4.936792153578538
gen_loto_bcos_10,general_loto_bcos,,,10,scratch,6,4.673089501933603,5.08534732231727
