model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,12,0.67133672369851,0.8466864228248596
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,13,0.6919797625806596,1.1503314971923828
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,14,0.7495958606402079,1.4440265893936157
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,15,0.8248088525401222,1.1622384786605835
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,16,0.6412790566682816,1.150908350944519
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,17,0.6804081367121803,1.0814965963363647
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,18,0.6854321840736601,0.9548470973968506
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,1,2.7905265423986645,2.823047637939453
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,2,1.3901055190298293,1.6168018579483032
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,3,1.0193584329552121,1.7171465158462524
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,4,0.8521378503905402,1.6641857624053955
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,5,0.7759116523795657,1.8467483520507812
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,6,0.8285103274716271,1.7373918294906616
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,7,0.8494148155053457,1.9718148708343506
subject_spec_transfer_last_two_conv_002_9,subject_spec_transfer,002,,9,transfer,last_two_conv,8,0.8065642946296268,1.7738978862762451
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,1,2.269577728377448,2.0652506351470947
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,2,1.2273151344723172,1.3347033262252808
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,3,0.9885687364472283,1.252362608909607
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,4,0.8550781541400485,1.1718111038208008
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,5,0.7905529770586226,0.989407479763031
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,6,0.7672477066516876,1.2053509950637817
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,7,0.7813517848650614,0.939666748046875
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,8,0.7950641512870789,0.6372271776199341
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,9,0.9571683903535207,0.6421267986297607
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,10,0.8108630412154727,0.9567057490348816
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,11,0.7304924643701978,0.9526385068893433
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,12,0.7015098300245073,1.1294728517532349
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,13,0.7102061973677741,0.8155849575996399
subject_spec_transfer_last_two_conv_002_10,subject_spec_transfer,002,,10,transfer,last_two_conv,14,0.7622314410077201,1.0470035076141357
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,1,2.803982310824924,0.813371479511261
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,2,1.1591622332731883,0.9130517840385437
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,3,0.9141903122266134,0.7275592684745789
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,4,0.8241143491533067,0.820968747138977
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,5,0.8394587337970734,0.8350753784179688
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,6,0.8253792027632395,0.7643860578536987
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,7,0.9072285493214926,0.8700770139694214
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,8,1.0285682280858357,0.6129616498947144
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,9,0.7906929651896158,0.8107921481132507
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,10,0.7137450906965468,0.8723572492599487
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,11,0.7343228459358215,0.7431734800338745
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,12,0.7277678350607554,0.8540729880332947
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,13,0.7162364588843452,0.7166306376457214
subject_spec_transfer_last_two_conv_002_11,subject_spec_transfer,002,,11,transfer,last_two_conv,14,0.8821644484996796,0.8983613848686218
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,1,11.959605958726671,3.8689091205596924
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,2,11.84550470776028,0.3006858229637146
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,3,11.717285792032877,0.8934881687164307
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,4,11.286257849799263,0.7111075520515442
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,5,10.417088985443115,5.784572124481201
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,6,8.875020398033989,5.512795925140381
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,7,6.713048617045085,3.7456185817718506
subject_spec_transfer_last_two_conv_002_12,subject_spec_transfer,002,,12,transfer,last_two_conv,8,4.644876294665867,2.918666362762451
subject_spec_transfer_last_two_conv_002_13,subject_spec_transfer,002,,13,transfer,last_two_conv,1,2.3013088438245983,0.6173210740089417
subject_spec_transfer_last_two_conv_002_13,subject_spec_transfer,002,,13,transfer,last_two_conv,2,1.235417707098855,1.403016448020935
subject_spec_transfer_last_two_conv_002_13,subject_spec_transfer,002,,13,transfer,last_two_conv,3,0.933091464969847,0.46611717343330383
subject_spec_transfer_last_two_conv_002_13,subject_spec_transfer,002,,13,transfer,last_two_conv,4,0.8951668606864082,0.9260590076446533
