model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,10,0.8983630008167691,0.4839150011539459
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,11,0.942824641863505,1.0339189767837524
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,12,1.2823953827222188,1.5460107326507568
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,1,5.229985111289555,0.6966265439987183
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,2,1.7130779359075758,1.036940574645996
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,3,1.420020067029529,1.9604970216751099
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,4,1.3507730232344732,1.4623229503631592
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,5,1.2327419022719066,1.7286794185638428
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,6,1.4241940379142761,0.5109593272209167
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,7,1.7073324918746948,1.9876368045806885
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,8,1.8209511604573991,1.7908718585968018
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,9,2.078576306502024,0.4693046510219574
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,10,1.3797163565953572,2.196939468383789
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,11,1.406693160533905,0.8080659508705139
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,12,1.564271867275238,1.4115098714828491
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,13,1.3935609857241313,1.3509780168533325
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,14,1.0958577659395006,1.0172953605651855
subject_spec_transfer_last_two_conv_002_6_bcos,subject_spec_transfer_bcos,002,,6,transfer,last_two_conv,15,1.2859032683902316,1.426891565322876
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,1,5.96753630373213,1.5371630191802979
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,2,2.210215800338321,0.8662483096122742
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,3,1.4988747768931918,1.0546725988388062
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,4,1.255792283349567,0.742019772529602
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,5,1.1495591368940141,0.6464975476264954
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,6,1.1181983351707458,0.8065893054008484
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,7,1.0917888118161097,0.8883094787597656
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,8,1.1902448965443506,0.6426436305046082
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,9,1.0394663777616289,0.9220378398895264
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,10,1.1093633340464697,0.5596554279327393
subject_spec_transfer_last_two_conv_002_7_bcos,subject_spec_transfer_bcos,002,,7,transfer,last_two_conv,11,1.0604008966022067,1.0954606533050537
